g:id,g:title,g:description,g:link,g:image_link,g:availability,g:price,g:sale_price,g:google_product_category,g:product_type,g:brand,g:condition,g:color,g:gtin,g:currency,g:size,g:age_group,g:gender,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
KI6956_4_CNF,Samba og w,"The iconic samba og shoes bridge football heritage and street fashion. the trainers are reimagined for modern style seekers, preserving the samba’s identity while appealing to those who want a bold, authentic look for daily wear.  the upper combines premium leather with synthetic overlays, offering both durability and flexibility. serrated 3-stripes, a suede toe, and gum tooling details add unmistakable adidas originals flair. plus, the lace closure provides a secure fit, while the rubber outsol Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/samba-og-w-ki6956-4-cnf,https://o.cropink.com/i/p-i/15e506e3-b15f-4210-ac73-c0db3479063e?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,139.00 EUR,104.25 EUR,Women's Street Shoes,Women's Street Shoes,adidas Originals,new,Multicolored,4068815792295,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,adidas Originals,Female
U2002DXA_4.5_CNF,New balance 2002dx,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/new-balance-2002dx-u2002dxa-4-5-cnf,https://o.cropink.com/i/p-i/4fabcbeb-38c2-4288-9cf6-d32e665261c6?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,199.00 EUR,139.00 EUR,Women's Street Shoes,Women's Street Shoes,New Balance,new,White,198686557519,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,New Balance,Male|Female
U2002DXB_4.5_CNF,New balance 2002dx,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/new-balance-2002dx-u2002dxb-4-5-cnf,https://o.cropink.com/i/p-i/e32264c6-5af8-4829-8197-2b50c9f26076?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,199.00 EUR,139.00 EUR,Women's Street Shoes,Women's Street Shoes,New Balance,new,Black,198686557304,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,New Balance,Male|Female
378039_047_11.5C_CNF,Jordan 11 retro ps,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/jordan-11-retro-ps-378039-047-11-5c-cnf,https://o.cropink.com/i/p-i/dd28c53e-6e0d-4bb5-9568-fb4e391426cb?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,69.00 EUR,Kids' Street Shoes,Kids' Street Shoes,Jordan,new,Multicolored,198483462948,EUR,Vaata lähemalt ballzy.eu,adult,unisex,Lifestyle,in stock,Yes,Jordan,Children
FZ8605_200_5.5_CNF,A´one,"Of course a’ja wilson has her own shoe—what else would you expect from a three-time mvp? her signature debut is built with plush cushlon 3.0 foam for that unapologetic comfort she needs to stay fresh. whether she´s knocking down jumpers, owning the boards or locking down on defense, a’ja is always pushing herself, always leveling up. that´s just who she is. the real question is—are you ready to take your game there too? Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/a-one-fz8605-200-5-5-cnf,https://o.cropink.com/i/p-i/b28a815a-1264-4547-88d6-ae6d0fe0a5ae?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,139.00 EUR,104.25 EUR,Women's Basketball Shoes,Women's Basketball Shoes,Nike,new,Pink,198487733457,EUR,Vaata lähemalt ballzy.eu,adult,female,Basketball,in stock,Yes,Nike,Female
HF2881_600_5.5_CNF,Sabrina 3,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/sabrina-3-hf2881-600-5-5-cnf,https://o.cropink.com/i/p-i/21bff011-26e1-41b2-9285-b3e3a3b72780?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,159.00 EUR,119.25 EUR,Women's Basketball Shoes,Women's Basketball Shoes,Nike,new,Pink,198487728958,EUR,Vaata lähemalt ballzy.eu,adult,female,Basketball,in stock,Yes,Nike,Female
IH1513_600_8.5_CNF,Lebron xxiiialt,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/lebron-xxiiialt-ih1513-600-8-5-cnf,https://o.cropink.com/i/p-i/d724dbe0-dbb2-4eaa-82c7-c83343963429?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,249.00 EUR,186.75 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Multicolored,198483469749,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,Nike,Male
60684385_XXL_CNF,Animal grapich tee,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/animal-grapich-tee-60684385-xxl-cnf,http://backend.ballzy.eu/media/catalog/product/n/e/newera-animal-grapich-tee-valge-ifib.jpg?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,49.00 EUR,36.75 EUR,,,New Era,new,White,198759382420,EUR,Vaata lähemalt ballzy.eu,adult,unisex,,in stock,Yes,New Era,
FV7259_050_S_CNF,M j flt flc crew,"We´ve put a cozy spin on a jordan must-have. smooth on the outside and brushed soft on the inside, this midweight fleece sweatshirt is all about casual comfort. slightly dropped shoulders and a traditional fit give it a classic feel. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/m-j-flt-flc-crew-fv7259-050-s-cnf,https://o.cropink.com/i/p-i/e3cab297-4e60-4c1d-b2ab-a38d88feb7e1?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,99.00 EUR,74.25 EUR,Men's Hoodies,Men's Hoodies,Jordan,new,Gray,198483749285,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Jordan,Male
HJ6779_001_10_CNF,Air jordan 10 retro,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/air-jordan-10-retro-hj6779-001-10-cnf,https://o.cropink.com/i/p-i/6537a684-e9d0-4e86-93bb-ded8f8c52b1d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,239.00 EUR,179.25 EUR,Men's Street Shoes,Men's Street Shoes,Jordan,new,Black,198487732320,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Jordan,Male
HQ8034_001_8.5_CNF,Lebron witness ix,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/lebron-witness-ix-hq8034-001-8-5-cnf,https://o.cropink.com/i/p-i/9e0cc0f4-4e1c-4fb6-baa3-f508ccc8307d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,89.00 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Black,198480768210,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,Nike,Male
I036029_00EXX_0_CNF,Clover cap,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/clover-cap-i036029-00exx-0-cnf,https://o.cropink.com/i/p-i/f79959c4-f01f-4369-8eea-5cb4c3380e62?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,49.00 EUR,36.75 EUR,Women's Hats,Women's Hats,Carhartt WIP,new,Black,4068584366130,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Carhartt WIP,Male|Female
I036029_3LIXX_0_CNF,Clover cap,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/clover-cap-i036029-3lixx-0-cnf,https://o.cropink.com/i/p-i/06466f2d-b2bb-4b3c-b0c7-634557f2097a?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,49.00 EUR,36.75 EUR,Women's Hats,Women's Hats,Carhartt WIP,new,Multicolored,4068584350733,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Carhartt WIP,Male|Female
I036029_3LKXX_0_CNF,Clover cap,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/clover-cap-i036029-3lkxx-0-cnf,https://o.cropink.com/i/p-i/f3b58117-9a37-46ef-adda-32d1fcbe2436?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,49.00 EUR,36.75 EUR,Women's Hats,Women's Hats,Carhartt WIP,new,Multicolored,4068584350740,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Carhartt WIP,Male|Female
IF3944_100_6_CNF,Wmns nike dunk low,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/wmns-nike-dunk-low-if3944-100-6-cnf,https://o.cropink.com/i/p-i/d91a7ff6-e4b7-4263-be0d-4a1f9a6241b9?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,149.00 EUR,109.00 EUR,Women's Street Shoes,Women's Street Shoes,Nike,new,White,198488607627,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,Nike,Female
IH0259_097_XS_CNF,W nsw jkt wvn shox,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/w-nsw-jkt-wvn-shox-ih0259-097-xs-cnf,https://o.cropink.com/i/p-i/7b7480ba-ffc1-4465-95e3-9ad87774533f?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,134.00 EUR,100.50 EUR,Women's Bomber Jackets,Women's Bomber Jackets,Nike,new,Gray,198487535471,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,Nike,Female
IH0377_100_8.5_CNF,Air max dn8 prm,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/air-max-dn8-prm-ih0377-100-8-5-cnf,https://o.cropink.com/i/p-i/585eea5c-88e9-434d-b06d-a6cb2417ce4f?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,249.00 EUR,149.00 EUR,Men's Street Shoes,Men's Street Shoes,Nike,new,White,198482405939,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Nike,Male
IH1401_001_10_CNF,Kobe ix elite low em protro,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/kobe-ix-elite-low-em-protro-ih1401-001-10-cnf,https://o.cropink.com/i/p-i/187a622b-f448-4e07-a992-0edca9352e59?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,199.00 EUR,149.25 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Black,198484453457,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,Nike,Male
IO6963_200_8.5_CNF,G.t. cut 3 per,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/g-t-cut-3-per-io6963-200-8-5-cnf,https://o.cropink.com/i/p-i/7dbd2664-af20-497f-a9ba-5b2bbaf7efe7?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,249.00 EUR,186.75 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Nike,new,Pruun,198487545777,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,Nike,Male
JQ2075_3.5_CNF,Anthony edwards 2 j,"Our anthony edwards 2 j shoes for junior basketballers are crafted with flexibility in mind. offering both durability and grip, these shoes allow players comfort during indoor play.   lightstrike technology provides lightweight cushioning, helping athletes to feel confident on court. with non-marking outsoles and a secure fit, players can take to the indoor court and enjoy the game without distractions.   crafted with adidas’ high quality and attention to detail, these are built to support junio Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/anthony-edwards-2-j-jq2075-3-5-cnf,https://o.cropink.com/i/p-i/516a849c-00e1-49ec-a520-4e454c75705c?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,99.00 EUR,74.25 EUR,Kids' Basketball Shoes,Kids' Basketball Shoes,adidas Performance,new,Multicolored,4068812864926,EUR,Vaata lähemalt ballzy.eu,adult,unisex,Basketball,in stock,Yes,adidas Performance,Children
JQ9503_7.5_CNF,Anthony edwards 2,"The anthony edwards 2 shoes are your ticket to dominating the court with style and precision. designed for basketball enthusiasts, these shoes combine cutting-edge technology with a sleek design, taking your game to the next level.    crafted with a textile and synthetic upper, the construction provides durable flexibility, allowing you to move with confidence. the adjustable lacing system offers the lockdown your foot needs for a secure fit.    underfoot, the non-marking rubber outsole for indo Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/anthony-edwards-2-jq9503-7-5-cnf,https://o.cropink.com/i/p-i/b80042f0-ac49-48a8-a7d6-cb0b4abd3b1d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,129.00 EUR,96.75 EUR,Men's Basketball Shoes,Men's Basketball Shoes,adidas Performance,new,Multicolored,4068812976032,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,adidas Performance,Male
KA2673_XS_CNF,Stn shorts,"Bold print, or surprisingly neutral staple? animal print has long been an outfit game changer, with its ability to elevate any look — and these adidas shorts really make the case for it. the silhouette is classic sport, with a loose shape that drapes casually from the comfortаble drawcord-elastic waist in luxurious satin. shaped hems elongate the legs, as do 3-stripes on the sides.  this product is made with 100% recycled materials. by reusing materials that have already been created, we help to Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/stn-shorts-ka2673-xs-cnf,https://o.cropink.com/i/p-i/f57ea975-e8e4-498c-b118-60c86f9d3019?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,39.00 EUR,29.25 EUR,Women's Shorts,Women's Shorts,adidas Originals,new,Multicolored,4068802675778,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,adidas Originals,Female
U2002DXC_4.5_CNF,New balance 2002dx,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/new-balance-2002dx-u2002dxc-4-5-cnf,https://o.cropink.com/i/p-i/a2870c6d-2ed6-48c5-9f1f-6992858cf484?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,199.00 EUR,139.00 EUR,Women's Street Shoes,Women's Street Shoes,New Balance,new,Gray,198686557090,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,New Balance,Male|Female
HQ3950_103_8_CNF,Jordan mvp 92,How do you top the iconic aj7? you reimagine it with a low-top silhouette. we kept the original midsole and layered upper to give you that classic feel. contemporary updates like textile accents and a low-cut collar give you a look that feels distinctly now. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/jordan-mvp-92-hq3950-103-8-cnf,https://o.cropink.com/i/p-i/5520eba7-3604-42db-b619-33902004f223?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,169.00 EUR,126.75 EUR,Men's Street Shoes,Men's Street Shoes,Jordan,new,White,198726665853,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Jordan,Male
HQ4614_700_8_CNF,Jordan tatum 4,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/jordan-tatum-4-hq4614-700-8-cnf,https://o.cropink.com/i/p-i/328e290a-9aa0-4984-8e47-cee1ebdb42e2?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,159.00 EUR,119.25 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Jordan,new,Yellow,198726457656,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,Jordan,Male
HV4406_601_6_CNF,W air force 1 ´07,"Comfortable, durable and timeless—it’s number one for a reason. the classic ‘80s construction pairs with bold details for style that tracks whether you’re on court or on the go. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/w-air-force-1-07-hv4406-601-6-cnf,https://o.cropink.com/i/p-i/e95fe7a2-9baf-4feb-935f-62fb87d95be1?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,149.00 EUR,111.75 EUR,Women's Street Shoes,Women's Street Shoes,Nike,new,Pink,198488582153,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,Nike,Female
305381_100_8.5_CNF,Air jordan 8 retro,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/air-jordan-8-retro-305381-100-8-5-cnf,https://o.cropink.com/i/p-i/2840e189-446d-4678-8d1f-0f0b04d05c9d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,249.00 EUR,149.00 EUR,Men's Street Shoes,Men's Street Shoes,Jordan,new,Multicolored,198482698669,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Jordan,Male
DQ8423_002_3.5Y_CNF,Air jordan 1 mid (gs),"This iteration of the aj1 reimagines mike´s first signature model with a fresh mix of colors. premium materials, soft cushioning and a padded ankle collar offer total support and celebrate the shoe that started it all. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/air-jordan-1-mid-gs-dq8423-002-3-5y-cnf,https://o.cropink.com/i/p-i/c3940256-94c6-45d9-9089-d7fd32552278?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,119.00 EUR,89.25 EUR,Women's Street Shoes,Women's Street Shoes,Jordan,new,Black,198726661350,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,Jordan,Female|Children
FB5370_138_S_M_CNF,U nk club cap u cb jdi l,"When your outfit needs that final touch, that last pop of color to pull everything together, the nike club cap answers the call. a classic 6-panel layout and soft, unstructured design brings casual comfort you can rock all day. don´t think twice—just do it. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/u-nk-club-cap-u-cb-jdi-l-fb5370-138-s-m-cnf,https://o.cropink.com/i/p-i/eb0901d7-1ae9-49e3-a0a4-cd51ab6f6e3f?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,29.00 EUR,21.75 EUR,Women's Hats,Women's Hats,Nike,new,White,198487858969,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Nike,Male|Female
FV7071_677_XS_CNF,W j brk flc po  24,"Looking for a little extra warmth? grab this classic hoodie. smooth on the outside and brushed soft on the inside, our midweight fleece gives you all the cozy feels with a roomy, relaxed fit. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/w-j-brk-flc-po-24-fv7071-677-xs-cnf,https://o.cropink.com/i/p-i/0bd78e14-206e-4c86-8428-2ede8ad303dd?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,74.00 EUR,55.50 EUR,Women's Hoodies,Women's Hoodies,Jordan,new,Red,198488864259,EUR,Vaata lähemalt ballzy.eu,adult,female,Lifestyle,in stock,Yes,Jordan,Female
FV7251_050_S_CNF,M j flt flc pant,"We´ve put a cozy spin on a jordan must-have. smooth on the outside and brushed soft on the inside, these midweight fleece sweats are all about comfort. plus, an elastic waistband with drawcord makes finding your perfect fit easy. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/m-j-flt-flc-pant-fv7251-050-s-cnf,https://o.cropink.com/i/p-i/07e9a18f-8158-41e6-a56e-7c8d82ab55c1?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,81.75 EUR,Men's Pants,Men's Pants,Jordan,new,Gray,198483725333,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Jordan,Male
FV7259_010_S_CNF,M j flt flc crew,"We´ve put a cozy spin on a jordan must-have. smooth on the outside and brushed soft on the inside, this midweight fleece sweatshirt is all about casual comfort. slightly dropped shoulders and a traditional fit give it a classic feel. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/m-j-flt-flc-crew-fv7259-010-s-cnf,https://o.cropink.com/i/p-i/7404cbd5-670e-4eba-a019-5062e4b4ed07?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,99.00 EUR,74.25 EUR,Men's Hoodies,Men's Hoodies,Jordan,new,Black,197596492439,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Jordan,Male
HF5531_004_8_CNF,Air max dn se,"The air max dn features our dynamic air unit system of dual-pressure tubes, creating a responsive sensation with every step. this results in a futuristic design that’s comfortable enough to wear from day to night. plus, this version sports a gradient treatment on the upper. go ahead—feel the unreal. Vaata lähemalt ballzy.eu.",http://ballzy.eu/fi/product/air-max-dn-se-hf5531-004-8-cnf,https://o.cropink.com/i/p-i/e822bbd5-fd64-4039-aa25-ee0689e80b5d?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,199.00 EUR,149.00 EUR,Men's Street Shoes,Men's Street Shoes,Nike,new,Black,198488566061,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Lifestyle,in stock,Yes,Nike,Male
HQ4611_700_4.5Y_CNF,Jordan tatum 4 (gs),Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/jordan-tatum-4-gs-hq4611-700-4-5y-cnf,https://o.cropink.com/i/p-i/966442c4-b7e3-4ebf-b1cd-e78241e40bd6?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,109.00 EUR,81.75 EUR,Women's Basketball Shoes,Women's Basketball Shoes,Jordan,new,Yellow,198726532605,EUR,Vaata lähemalt ballzy.eu,adult,female,Basketball,in stock,Yes,Jordan,Female|Children
HQ4614_300_8.5_CNF,Jordan tatum 4,Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.,http://ballzy.eu/fi/product/jordan-tatum-4-hq4614-300-8-5-cnf,https://o.cropink.com/i/p-i/6f590625-d466-40b7-83a4-437d8a42bb75?cropink-po=66493d5b-c2aa-4c3d-b29f-429f46ee3661,in stock,159.00 EUR,119.25 EUR,Men's Basketball Shoes,Men's Basketball Shoes,Jordan,new,Green,198487590722,EUR,Vaata lähemalt ballzy.eu,adult,male  ,Basketball,in stock,Yes,Jordan,Male
